date,omega,aG,bG,phi,kz,phi4,delta,kappa
2023-02-03,0.7465839420069624,0.13507466692759315,0.7407583345305885,0.8758330014581817,7.3604197857082285,0.8831303590090469,0.1168696409909531,4.529342649355149
2023-02-10,0.5511798501022294,0.11858091977596838,0.7836630794896455,0.9022439992656139,7.035544291530531,0.8989126451487435,0.10108735485125653,4.4498205933437704
2023-02-17,0.5091580127800123,0.11141694235187376,0.7858829603369016,0.8972999026887754,5.969274540909563,0.8668343728722652,0.13316562712773483,4.614491678203711
2023-02-24,0.5276837678469086,0.097825460915851,0.7953327077259612,0.8931581686418122,8.286806201695965,0.8674649437909205,0.13253505620907946,4.61113734754461
2023-03-03,0.5438960711225198,0.09227456364555182,0.7948810038492133,0.8871555674947652,8.60182333966136,0.851771448665323,0.14822855133467705,4.696095421216302
2023-03-10,0.4904408024279751,0.09064672789543664,0.8101144830134114,0.900761210908848,12.327574367928543,0.9044475037947833,0.09555249620521666,4.422589462867918
2023-03-17,0.5637005239157153,0.08641152650701023,0.8007930232148972,0.8872045497219074,11.400960051125752,0.8647953816008688,0.13520461839913123,4.62537160246553
2023-03-24,0.49712874442593546,0.08460542634881738,0.8170165829059597,0.9016220092547771,14.297742727903143,0.9081085294724529,0.09189147052754709,4.404759860942742
2023-03-31,0.5162267353905602,0.08262034485801892,0.8151992022354254,0.8978195470934444,13.161659844823784,0.889096905480333,0.11090309451966696,4.498947162389467
2023-04-11,0.4050033979070805,0.0702342572757955,0.8461565467420312,0.9163908040178267,11.110551943548643,0.8896459508929524,0.1103540491070476,4.496170635054466
2023-04-18,0.3597921925982339,0.07056405258407053,0.8510929909896112,0.9216570435736817,10.185417392296998,0.8951885217588473,0.10481147824115267,4.468332538648826
2023-04-25,0.3557901077523851,0.070274607246646,0.8496650227335082,0.9199396299801542,7.203520211767559,0.876925134072489,0.12307486592751105,4.561392808327637
2023-05-03,0.24385622480751723,0.0661587432571078,0.881965226934274,0.9481239701913818,12.413538600982546,0.9488958851545496,0.05110411484545041,4.215425593660897
2023-05-10,0.27197123124604317,0.06304625584205016,0.8883843941166968,0.9514306499587469,50.0,1.0999869700902847,-0.09998697009028468,3.6364067109555744
2023-05-17,0.04520553419071358,0.03299357777390382,0.9599518254745046,0.9929454032484084,50.0,1.0392808063739538,-0.039280806373953814,3.848815426463982
2023-05-24,4.254249089388189e-08,0.0,0.9965199194777451,0.9965199194777451,8.155062870113237,0.9930519499159316,0.006948050084068402,4.027986653003024
2023-05-31,4.262369505436748e-08,3.3345275618933367e-12,0.9947839252569836,0.9947839252603181,8.57547687555774,0.9895950579563261,0.010404942043673926,4.04205737270015
2023-06-07,0.0005846189937525878,0.0,0.9942610504960753,0.9942610504960753,10.251038127873281,0.9885550365335591,0.01144496346644086,4.046309868620258
2023-06-14,0.009186524479719406,3.4020069677624545e-11,0.9906287631486654,0.9906287631826856,12.461161877694552,0.9813453464448572,0.01865465355514284,4.0760370592176285
2023-06-21,0.006810896642481041,6.43579577076123e-13,0.9912593028706315,0.9912593028712751,11.149260575019962,0.9825950055288462,0.017404994471153845,4.070853177039247
2023-06-28,0.015776278983174234,0.0,0.9884304405999154,0.9884304405999154,14.452004166510502,0.9769947359045428,0.023005264095457223,4.094187873281253
