date,omega,aG,bG,phi,kz,phi4,delta,kappa
1929-01-04,0.16990175361485088,0.11102833197303781,0.6965726879252857,0.8076010198983236,5.127309743306959,0.7030979535329891,0.2969020464670109,5.689107726598327
1929-01-11,0.07864259903231177,0.08006566411813495,0.8369141059092554,0.9169797700273904,5.7968231476659,0.871601984133271,0.12839801586672905,4.58925068186672
1929-01-18,0.07687339427273107,0.08181045448830276,0.8386124578929417,0.9204229123812444,5.914639454488292,0.880071776051631,0.119928223948369,4.545083831622994
1929-01-25,0.16880029636988272,0.11325520674098354,0.7029339108460586,0.8161891175870422,5.9203254266389616,0.729276419752404,0.270723580247596,5.4848887083967925
1929-02-01,0.17426099127888467,0.11891546256366237,0.6936380161874015,0.8125534787510639,6.108517987787491,0.7324821326425643,0.26751786735743566,5.460884056747244
1929-02-08,0.20060193978487312,0.13501273676847314,0.6693846097765247,0.8043973465449978,7.428698991504794,0.7642402391213781,0.23575976087862194,5.233956281337226
1929-02-18,0.20236322849200264,0.14078165449483024,0.66511448294216,0.8058961374369903,6.414773167035609,0.7567865416478292,0.24321345835217079,5.285506255555745
1929-02-26,0.18879750681174956,0.1393107143977229,0.6782387349476288,0.8175494493453517,7.129978584426093,0.7873545091476735,0.21264549085232654,5.0803036669340695
1929-03-05,0.23721858785672328,0.14072643678576552,0.6278510968744803,0.7685775336602458,5.996320849362575,0.6896582136576352,0.31034178634236476,5.799974423252076
1929-03-12,0.23167216334257598,0.14215324272740293,0.6357555649629293,0.7779088076903322,5.498480552914955,0.6960453586683543,0.30395464133164574,5.746751918082807
1929-03-19,0.2388242499053151,0.14298098062641276,0.6303013286948959,0.7732823093213086,5.37673947741163,0.6874416696129537,0.3125583303870463,5.818675499045754
1929-03-26,0.28648141451256964,0.1633407576939271,0.5942755121841937,0.7576162698781208,6.73843313927723,0.7270849741535976,0.27291502584640237,5.5014202496158235
1929-04-03,0.22547300751014676,0.17305877287115343,0.6463213301867594,0.8193801030579129,6.536655712494366,0.8372029314143077,0.16279706858569232,4.777814135507984
1929-04-10,0.21504426682899594,0.17654505592634837,0.6486947023136459,0.8252397582399943,5.914176963029186,0.8341864965692328,0.16581350343076717,4.795090805774056
1929-04-17,0.23833269890551714,0.1874337439815654,0.6138706549762544,0.8013043989578198,6.271495691765013,0.8272838077254951,0.17271619227450485,4.835100074057364
