date,omega,aG,bG,phi,kz,phi4,delta,kappa
1973-01-17,0.018504426910293692,0.6656995489621519,0.3185579396080709,0.9842574885702228,50.0,22.683401388738773,-21.683401388738773,1.0
1974-05-06,0.11345893437042456,0.4070815876275801,0.5839954021686199,0.9910769897962,50.0,9.102289129987666,-8.102289129987666,1.0
1974-05-13,0.13424607415580683,0.3534118935644766,0.5702973880322575,0.923709281596734,50.0,6.973337196036573,-5.973337196036573,1.0
1974-05-20,0.12410411940176257,0.33463737708029534,0.6096229961190403,0.9442603731993355,50.0,6.378754185214357,-5.378754185214357,1.0
1974-05-28,0.11439545841490105,0.3292285410135594,0.6354718628484368,0.9647004038619962,50.0,6.24182704788943,-5.24182704788943,1.0
1974-06-04,0.09473562614536032,0.2990531101512028,0.6682826745380305,0.9673357846892332,50.0,5.317943892204598,-4.317943892204598,1.0
1974-06-11,0.10018705512128118,0.30705570442843866,0.6455319593871878,0.9525876638156264,50.0,5.527300332733903,-4.527300332733903,1.0
1974-06-18,0.10269973521324911,0.32136187429487784,0.6419653296688939,0.9633272039637717,50.0,5.988398560162184,-4.988398560162184,1.0
1974-06-25,0.08388886247861416,0.29366675500330763,0.6945943637476708,0.9882611187509784,50.0,5.202428025549398,-4.202428025549398,1.0
1974-07-02,0.068307169570481,0.22974503454631798,0.7232217269350655,0.9529667614813835,50.0,3.4945019125240693,-2.4945019125240693,1.1446552613590675
1974-07-10,0.07157904123441604,0.21685565411945254,0.727641489588556,0.9444971437080085,50.0,3.1963672159277925,-2.1963672159277925,1.2514206690857144
1974-07-17,0.06612304763197549,0.23968794352278547,0.7286700465895809,0.9683579901123663,50.0,3.7527824002533796,-2.7527824002533796,1.0658758151631518
1974-08-14,0.0810813796451245,0.29128817648581623,0.6907069900036781,0.9819951664894944,50.0,5.121905793269899,-4.121905793269899,1.0
1974-08-21,0.08312983560269796,0.28165105660043666,0.6825718081030892,0.9642228647035258,50.0,4.81676429934005,-3.8167642993400497,1.0
1974-08-28,0.08816507305747655,0.28162204069154484,0.6617907222765443,0.9434127629680892,50.0,4.7762653576913205,-3.7762653576913205,1.0
1974-09-05,0.08532040223154466,0.316118581351117,0.6708641234698306,0.9869827048209476,50.0,5.870751775912369,-4.870751775912369,1.0
1974-09-12,0.0803836170214536,0.3104484842266498,0.6705158899744407,0.9809643742010905,50.0,5.684825910024334,-4.684825910024334,1.0
1974-09-19,0.06934818807505158,0.31153093105597535,0.678745678948953,0.9902766100049283,50.0,5.7361722935483925,-4.7361722935483925,1.0
1974-11-12,0.04875512212805123,0.24614027680232273,0.7276270795616128,0.9737673563639355,50.0,3.916889621671886,-2.916889621671886,1.0212184632082226
1974-11-26,0.06254211453979878,0.3446809028941723,0.6373379027929673,0.9820188056871396,50.0,6.785802250900346,-5.785802250900346,1.0
1974-12-04,0.05222926070359604,0.308716536048294,0.6875366630172776,0.9962531990655716,50.0,5.662509518501608,-4.662509518501608,1.0
1974-12-11,0.05796466017360441,0.331176500317632,0.6641597307194149,0.9953362310370469,50.0,6.364910056584125,-5.364910056584125,1.0
1974-12-18,0.0707626348241431,0.34428252606077653,0.6373618726217972,0.9816443986825738,50.0,6.771618155253546,-5.771618155253546,1.0
1974-12-26,0.05601918246371062,0.2791264798954504,0.6823786146889055,0.961505094584356,50.0,4.742160044074111,-3.7421600440741107,1.0
1975-01-03,0.048498731742854136,0.24294134237800294,0.6904995562911221,0.933440898669125,16.803284188812537,1.8040295799758916,-0.8040295799758916,2.2172585440940797
1975-01-10,0.059020249833574095,0.2658849880250299,0.6404173468371158,0.9063023348621457,8.231151588453116,1.3325889316994988,-0.33258893169949877,3.001675839299262
1975-01-17,0.06934098632990533,0.2813040868908304,0.5934625347186611,0.8747666216094915,6.874119226769719,1.2300473820904654,-0.23004738209046538,3.251907250273563
1975-01-24,0.07619730287057007,0.2618977899718656,0.5991076641647299,0.8610054541365955,8.736472613783503,1.271978548551835,-0.2719785485518349,3.144707121479411
1975-01-31,0.07500569106488537,0.2664830189300395,0.5987078039699618,0.8651908229000014,8.454588512302532,1.277929340335975,-0.27792934033597505,3.13006351270437
1975-02-07,0.06417247767334341,0.24440187778834674,0.6449831044746666,0.8893849822630133,10.343380330694533,1.3491070368001363,-0.34910703680013633,2.9649241245434115
1975-02-18,0.06429595994898356,0.23498586357195722,0.6525320334291312,0.8875178970010884,10.10587886619787,1.2904996791400798,-0.2904996791400798,3.0995745792555227
1975-02-25,0.06200832931237576,0.23315430259098055,0.6530900809400556,0.8862443835310362,8.268581086345202,1.1805559263734318,-0.18055592637343176,3.3882342298578454
1975-03-04,0.06324009440286821,0.24338049049390045,0.6457556719796083,0.8891361624735087,9.676224278550679,1.304491132263828,-0.30449113226382796,3.066329774935577
1975-03-11,0.06762804598069902,0.23129106807409386,0.6531654825368659,0.8844565506109597,10.304465267732594,1.2800109528973271,-0.28001095289732714,3.1249732597568247
1975-03-18,0.05478100597441978,0.19868202863086876,0.7000214335129095,0.8987034621437782,8.236399615007558,1.0933215204435593,-0.09332152044355935,3.6585761143503372
1975-03-25,0.051996732357497105,0.17718801770372974,0.7078120148734874,0.8850000325772172,6.341712657965187,0.9509312974940872,0.049068702505912776,4.206402723878032
